LocalDateTime,DataValue
9/25/2017 0:00,0.3
9/26/2017 0:00,0
9/27/2017 0:00,0
9/28/2017 0:00,2.5
9/29/2017 0:00,9.9
9/30/2017 0:00,3.6
10/1/2017 0:00,3.6
10/2/2017 0:00,0
10/3/2017 0:00,4.1
10/4/2017 0:00,2
10/5/2017 0:00,30.2
10/6/2017 0:00,9.7
10/7/2017 0:00,0
10/8/2017 0:00,4.1
10/9/2017 0:00,0
10/10/2017 0:00,0
10/11/2017 0:00,0
10/12/2017 0:00,2
10/13/2017 0:00,71.1
10/14/2017 0:00,7.6
10/15/2017 0:00,116.8
10/16/2017 0:00,21.8
10/17/2017 0:00,18.5
10/18/2017 0:00,16
10/19/2017 0:00,9.4
10/20/2017 0:00,18.8
10/21/2017 0:00,38.4
10/22/2017 0:00,0
10/23/2017 0:00,0.8
10/24/2017 0:00,165.1
10/25/2017 0:00,6.9
10/26/2017 0:00,5.1
10/27/2017 0:00,1
10/28/2017 0:00,2
10/29/2017 0:00,0
10/30/2017 0:00,0
10/31/2017 0:00,7.4
11/1/2017 0:00,0.3
11/2/2017 0:00,0
11/3/2017 0:00,0
11/4/2017 0:00,1.3
11/5/2017 0:00,33
11/6/2017 0:00,16.3
11/7/2017 0:00,0
11/8/2017 0:00,7.6
11/9/2017 0:00,32.5
11/10/2017 0:00,3.8
11/11/2017 0:00,35.3
11/12/2017 0:00,34.5
11/13/2017 0:00,12.2
11/14/2017 0:00,0.3
11/15/2017 0:00,18.8
11/16/2017 0:00,35.6
11/17/2017 0:00,6.9
11/18/2017 0:00,0
11/19/2017 0:00,0
11/20/2017 0:00,0
11/21/2017 0:00,0
11/22/2017 0:00,0
11/23/2017 0:00,27.7
11/24/2017 0:00,16.5
11/25/2017 0:00,97.5
11/26/2017 0:00,44.7
11/27/2017 0:00,31.2
11/28/2017 0:00,135.9
11/29/2017 0:00,91.7
11/30/2017 0:00,224.5
12/1/2017 0:00,48.3
12/2/2017 0:00,141.5
12/3/2017 0:00,43.4
12/4/2017 0:00,2
12/5/2017 0:00,0
12/6/2017 0:00,0
12/7/2017 0:00,0
12/8/2017 0:00,0
12/9/2017 0:00,0
12/10/2017 0:00,0
12/11/2017 0:00,0
12/12/2017 0:00,0
12/13/2017 0:00,0
12/14/2017 0:00,19.8
12/15/2017 0:00,34.3
12/16/2017 0:00,0
12/17/2017 0:00,1.3
12/18/2017 0:00,0
12/19/2017 0:00,0
12/20/2017 0:00,5.1
12/21/2017 0:00,12.7
12/22/2017 0:00,0
12/23/2017 0:00,0
12/24/2017 0:00,0
12/25/2017 0:00,0
12/26/2017 0:00,1.8
12/27/2017 0:00,0
12/28/2017 0:00,0
12/29/2017 0:00,2.8
12/30/2017 0:00,15
12/31/2017 0:00,0
1/1/2018 0:00,0.5
1/2/2018 0:00,0
1/3/2018 0:00,0
1/4/2018 0:00,0
1/5/2018 0:00,0
1/6/2018 0:00,7.9
1/7/2018 0:00,2
1/8/2018 0:00,5.1
1/9/2018 0:00,3.6
1/10/2018 0:00,0
1/11/2018 0:00,2.5
1/12/2018 0:00,0
1/13/2018 0:00,0
1/14/2018 0:00,3
1/15/2018 0:00,0.3
1/16/2018 0:00,1.3
1/17/2018 0:00,0
1/18/2018 0:00,14
1/19/2018 0:00,40.1
1/20/2018 0:00,4.8
1/21/2018 0:00,63.8
1/22/2018 0:00,40.1
1/23/2018 0:00,80.3
1/24/2018 0:00,64.5
1/25/2018 0:00,9.7
1/26/2018 0:00,79.2
1/27/2018 0:00,12.7
1/28/2018 0:00,7.6
1/29/2018 0:00,18
1/30/2018 0:00,0
1/31/2018 0:00,0
2/1/2018 0:00,0
2/2/2018 0:00,0
2/3/2018 0:00,0
2/4/2018 0:00,0
2/5/2018 0:00,0
2/6/2018 0:00,6.6
2/7/2018 0:00,16.3
2/8/2018 0:00,1.3
2/9/2018 0:00,0
2/10/2018 0:00,0
2/11/2018 0:00,0
2/12/2018 0:00,0
2/13/2018 0:00,0
2/14/2018 0:00,0
2/15/2018 0:00,0
2/16/2018 0:00,12.2
2/17/2018 0:00,6.6
2/18/2018 0:00,0
2/19/2018 0:00,0
2/20/2018 0:00,3
2/21/2018 0:00,6.4
2/22/2018 0:00,80
2/23/2018 0:00,21.3
2/24/2018 0:00,145
2/25/2018 0:00,106.9
2/26/2018 0:00,96.5
2/27/2018 0:00,71.1
2/28/2018 0:00,32.3
3/1/2018 0:00,17.5
3/2/2018 0:00,50.3
3/3/2018 0:00,16.8
3/4/2018 0:00,20.8
3/5/2018 0:00,18.5
3/6/2018 0:00,8.9
3/7/2018 0:00,16.8
3/8/2018 0:00,2.5
3/9/2018 0:00,3.6
3/10/2018 0:00,3
3/11/2018 0:00,6.6
3/12/2018 0:00,0.5
3/13/2018 0:00,19.8
3/14/2018 0:00,32.5
3/15/2018 0:00,117.1
3/16/2018 0:00,0
3/17/2018 0:00,0
3/18/2018 0:00,0
3/19/2018 0:00,33
3/20/2018 0:00,13.7
3/21/2018 0:00,13
3/22/2018 0:00,19.3
3/23/2018 0:00,2.3
3/24/2018 0:00,14
3/25/2018 0:00,15.2
3/26/2018 0:00,0.5
3/27/2018 0:00,17
3/28/2018 0:00,0.3
3/29/2018 0:00,0
3/30/2018 0:00,6.4
3/31/2018 0:00,2
4/1/2018 0:00,0
